decision_id,decision,review_text
59ORXqr756GZ,accepted,I was blown away by this paper
14CFEhc928MP,rejected,"The topic is dealt with superficially, I was expecting something more"
69WBOgw981SI,accepted,Perfection
14TARnz054BX,accepted,I was blown away by this paper
21OCDmt909AL,accepted,I recommend reading it
50BUXht896LS,accepted,Perfection
42RBYmt918GM,accepted,It is well worth reading
66TEFtv181HX,accepted,It is well worth reading
68SCTov302MV,accepted,I recommend reading it
32DNBrs188TO,accepted,Perfection
24EYXxe151CE,accepted,Perfection
24FGAgg075FX,accepted,It is well worth reading
88MAUnd260JX,accepted,It is well worth reading
92PUMkr777KB,accepted,A brilliantly researched piece of work
72BSMgx854HH,accepted,It is well worth reading
62ZMBzo733MS,accepted,Perfection
72DYFwq849WP,rejected,It was a waste of time
08RBVgb462FB,accepted,It is well worth reading
02AQNum953LU,accepted,I recommend reading it
39WKOxe208MB,accepted,Perfection
27OAJix027EV,rejected,Awful
03CPTmi728YT,rejected,"The topic is dealt with superficially, I was expecting something more"
67NADst633GN,accepted,I recommend reading it
16DBJcs029BH,accepted,Perfection
53GGOos856LW,accepted,I recommend reading it
49YZUbc136WO,accepted,I recommend reading it
71EWFkk724QX,accepted,It is well worth reading
43JGByt729PW,accepted,I recommend reading it
06LAQzd433MQ,accepted,It is well worth reading
54NVVuz878QH,accepted,I recommend reading it
66KNFny024KI,accepted,A brilliantly researched piece of work
47GOSra692SB,accepted,A brilliantly researched piece of work
56HCSah879GF,accepted,It is well worth reading
61KZAgd469MY,accepted,I was blown away by this paper
28RHIib373AL,accepted,I recommend reading it
02XOIfh925VG,rejected,"The topic is dealt with superficially, I was expecting something more"
76PQZcd179QF,accepted,It is well worth reading
64QFFsn460AI,rejected,"The topic is dealt with superficially, I was expecting something more"
14SADkk313WQ,accepted,A brilliantly researched piece of work
35BWNwh615YB,rejected,I did not like it
11GFHmi638XH,accepted,It is well worth reading
84TFElc507AA,accepted,A brilliantly researched piece of work
32OVAax354LG,accepted,A brilliantly researched piece of work
51IZUyd128CM,accepted,I was blown away by this paper
18UIPxn026MG,accepted,A brilliantly researched piece of work
90FFBcj166JJ,accepted,Perfection
53FTBnd535JK,accepted,It is well worth reading
87LYVto395RK,accepted,It is well worth reading
82SGCbg818NZ,rejected,It was a waste of time
73PHDgd343BW,accepted,Perfection
28HRHzo099DH,accepted,A brilliantly researched piece of work
28TXEwi329YK,accepted,Perfection
44BATbn812PD,accepted,A brilliantly researched piece of work
61KYZch276PG,accepted,Perfection
69XCPtz028DX,rejected,Awful
99CWCve288TW,accepted,I was blown away by this paper
89JKOnr608RB,accepted,I was blown away by this paper
48VYOay607QV,rejected,It was a waste of time
25FTGns978EA,accepted,I was blown away by this paper
10HYUxo256OZ,accepted,I recommend reading it
94APHfb085OX,accepted,I was blown away by this paper
55KHWkw314QC,rejected,I did not like it
38RCNuo039DZ,accepted,I was blown away by this paper
08JYMem190OO,accepted,I was blown away by this paper
30ZOKgc120SV,accepted,I recommend reading it
64YKGit615OI,rejected,Awful
81MTLki847YP,accepted,I was blown away by this paper
88VPVhk670HP,accepted,Perfection
03PPUpc747AY,accepted,A brilliantly researched piece of work
35OTKxh362UF,accepted,A brilliantly researched piece of work
35DSNja993JS,accepted,A brilliantly researched piece of work
28ZTDym362XE,rejected,"The topic is dealt with superficially, I was expecting something more"
94BDSht673MI,accepted,It is well worth reading
93XIJap121LC,accepted,It is well worth reading
63KLMer291GO,accepted,It is well worth reading
86GHRpv078JX,accepted,Perfection
46IQFiz794XC,rejected,"The topic is dealt with superficially, I was expecting something more"
03ZEFxk119PY,accepted,Perfection
10DDNgo195XS,accepted,It is well worth reading
88PIGmw921KP,rejected,I did not like it
26BSCyx027XA,accepted,I recommend reading it
84HWMbi341VH,rejected,Awful
55ITWiz381WA,accepted,I recommend reading it
25XSQlj095HW,accepted,It is well worth reading
82OGBij610SP,accepted,Perfection
85LDTju443BS,accepted,It is well worth reading
02SVZoh581VS,accepted,I was blown away by this paper
40DKIzp717DK,accepted,Perfection
78OEZmt780AK,accepted,I recommend reading it
54KSZhd664NZ,accepted,A brilliantly researched piece of work
88QXHwz702AN,accepted,A brilliantly researched piece of work
71CRBhl702ZX,accepted,It is well worth reading
57AJIbp296JE,accepted,Perfection
00RQIii668ZX,rejected,I did not like it
67TZCdo047MH,accepted,A brilliantly researched piece of work
84RGQiq243UN,rejected,I do not recommend reading it
61XPOib702LD,accepted,I was blown away by this paper
86DCHxn884KQ,rejected,I do not recommend reading it
50PQWty709SF,accepted,Perfection
81CVOla185NX,rejected,It was a waste of time
34LCFyq769IE,accepted,It is well worth reading
83JNXwo212IY,rejected,I do not recommend reading it
52UBAsn792EY,rejected,"The topic is dealt with superficially, I was expecting something more"
25BNWmu025QO,rejected,"The topic is dealt with superficially, I was expecting something more"
60YWOms794PZ,accepted,Perfection
71LXTlk814NE,accepted,A brilliantly researched piece of work
05QGEvj873QG,rejected,I do not recommend reading it
44VGWub013QC,accepted,I recommend reading it
76YELla088VK,accepted,It is well worth reading
00AARfm793SO,accepted,Perfection
20WTUpj626HD,accepted,I recommend reading it
12JSFcv162CY,rejected,I do not recommend reading it
27YXQwk983YA,accepted,I was blown away by this paper
54SOUyv686PA,accepted,Perfection
47HJBkc291KU,accepted,It is well worth reading
87IVOra485XC,accepted,I recommend reading it
10NWWvc295HP,rejected,"The topic is dealt with superficially, I was expecting something more"
79FYLmc031PW,accepted,I recommend reading it
92SLKbr301VY,rejected,I do not recommend reading it
80FKJac810FV,accepted,I was blown away by this paper
71PHHxy467MA,accepted,I was blown away by this paper
31VUEqb745KV,rejected,Awful
35TKVus713QW,accepted,I was blown away by this paper
58DLBgy438QA,accepted,Perfection
85JXJlw933IK,accepted,Perfection
96CQRdt042LU,rejected,"The topic is dealt with superficially, I was expecting something more"
08JEQrq118LG,accepted,It is well worth reading
03LWZwp618SK,rejected,Awful
88DKZks966CJ,accepted,I was blown away by this paper
14FCFqo210BD,rejected,"The topic is dealt with superficially, I was expecting something more"
60MASah140MM,accepted,A brilliantly researched piece of work
83GJPhq546WD,accepted,It is well worth reading
79GTIkf733AZ,accepted,I was blown away by this paper
83LFRgv372JK,rejected,Awful
41OQJsi228TU,accepted,I recommend reading it
28WIYzu528IF,accepted,I recommend reading it
28RWVoi837MP,accepted,I recommend reading it
11KXSpv982FF,rejected,I do not recommend reading it
96GHCln593OL,accepted,It is well worth reading
03BQPvj928YQ,rejected,Awful
86QPMyu971PQ,accepted,It is well worth reading
72EOCzg957VY,rejected,Awful
45HPEme407RR,accepted,Perfection
46ZCVgh689VF,accepted,Perfection
53UBGhu317GS,accepted,I was blown away by this paper
02DQEqt848KV,accepted,I recommend reading it
93GDZqu556HB,accepted,Perfection
38SURgj706DH,accepted,I was blown away by this paper
98QYRfh217LV,rejected,It was a waste of time
67ZMEmb472ZR,accepted,I recommend reading it
05XCMvp319XQ,rejected,I did not like it
49NAZcr648YF,accepted,I recommend reading it
45VRZpo499SH,accepted,It is well worth reading
05JAJox007KB,accepted,I recommend reading it
34NUNhs745BG,accepted,It is well worth reading
78LCVhl031DI,accepted,It is well worth reading
92HGIab909MT,accepted,I recommend reading it
88CTRzi230KF,rejected,"The topic is dealt with superficially, I was expecting something more"
76VBBkx758OX,accepted,I recommend reading it
84FRNpp704TH,accepted,I recommend reading it
34TPAru654VL,accepted,I recommend reading it
17AKRls036FG,rejected,It was a waste of time
23VQWpu013NC,accepted,A brilliantly researched piece of work
58QNUgg909YP,accepted,I recommend reading it
93VZVnz684JZ,rejected,Awful
61JBAbs104UD,accepted,A brilliantly researched piece of work
98BJOcc387HK,accepted,A brilliantly researched piece of work
47NFMob210MI,rejected,I did not like it
56AKHjh113QZ,rejected,I do not recommend reading it
82FWAdo151LQ,accepted,I recommend reading it
82MTYza048UE,accepted,I was blown away by this paper
69FEIzt939GW,accepted,A brilliantly researched piece of work
01ENUcn018HW,accepted,It is well worth reading
63TOGjn639WD,accepted,I was blown away by this paper
55BJDsg961NS,rejected,I did not like it
88TKEeh300MA,accepted,It is well worth reading
24QROqz433AP,accepted,I was blown away by this paper
41RQSue685FK,rejected,It was a waste of time
83RLUgd325AI,accepted,A brilliantly researched piece of work
87PIPhf332PJ,rejected,Awful
36XIYgd553VL,accepted,I was blown away by this paper
88KWUns801MV,accepted,I was blown away by this paper
38GKSie685LG,accepted,I recommend reading it
33OUTny351HK,accepted,A brilliantly researched piece of work
96ZMHat102RM,accepted,It is well worth reading
35YOOzv810TC,accepted,I recommend reading it
85PBIlp308YF,rejected,"The topic is dealt with superficially, I was expecting something more"
02XNHyj698WX,accepted,I was blown away by this paper
89QNIdj612UO,rejected,I did not like it
57HYXnf942UG,accepted,Perfection
62JNRzl952LA,accepted,I recommend reading it
18ISHcu361TC,accepted,Perfection
35UJTms919LV,accepted,A brilliantly researched piece of work
06AASss422XS,rejected,I do not recommend reading it
61BMNyz116EL,accepted,A brilliantly researched piece of work
26VMTlp354WN,accepted,I was blown away by this paper
53KQTcw732QR,accepted,A brilliantly researched piece of work
56RXPbj157ZQ,accepted,A brilliantly researched piece of work
92APYur578EL,rejected,It was a waste of time
73UTZzi124CB,rejected,I did not like it
62DTUhj508IN,accepted,Perfection
67GLMah790LI,accepted,Perfection
94DWVtn879EA,rejected,"The topic is dealt with superficially, I was expecting something more"
95TJFvu165RX,accepted,Perfection
43FTYpw710YJ,accepted,It is well worth reading
62WRQtu713MY,accepted,I was blown away by this paper
02SKVdc085HX,accepted,I recommend reading it
16WFJar742XH,accepted,I recommend reading it
83WNAvh495IV,rejected,I did not like it
96TZStb661XF,rejected,It was a waste of time
36SIHxc203LS,rejected,I did not like it
88GWHzj280AL,rejected,"The topic is dealt with superficially, I was expecting something more"
10VXJaa435VS,accepted,Perfection
17WOWdf508WB,rejected,Awful
11EBIwd546ZA,rejected,"The topic is dealt with superficially, I was expecting something more"
94SRAso311WE,accepted,A brilliantly researched piece of work
04KZZfk214WP,accepted,I recommend reading it
09KTXfe725DY,rejected,It was a waste of time
75ILWoy624GZ,accepted,Perfection
82OSVos412FB,rejected,It was a waste of time
58XNYss384LT,rejected,Awful
61VIQdk918UW,rejected,I did not like it
04JOPrh548TW,accepted,I was blown away by this paper
46MGFhg667MT,accepted,I recommend reading it
97PNSmv978RJ,accepted,Perfection
75MBHan126PI,accepted,A brilliantly researched piece of work
89PDGnp972KU,accepted,A brilliantly researched piece of work
68ULZaw442FI,accepted,I recommend reading it
22FKIkz946HA,accepted,A brilliantly researched piece of work
40EOTmf994CT,accepted,It is well worth reading
11IWZcy870XN,rejected,I do not recommend reading it
95NBZna117ZH,accepted,I was blown away by this paper
08ELOya279DU,accepted,A brilliantly researched piece of work
54GGHfa872CN,rejected,It was a waste of time
49KJEco548RM,rejected,Awful
35GISac402HA,accepted,A brilliantly researched piece of work
50OMXbq013RG,accepted,I was blown away by this paper
77SZYrf802EQ,rejected,I do not recommend reading it
51XRIri510VP,accepted,I recommend reading it
67FTPya763RI,rejected,I did not like it
06AATdf902BY,accepted,It is well worth reading
69IJXck727NG,accepted,A brilliantly researched piece of work
49KDGmr968GR,accepted,I was blown away by this paper
44YAZuj245WY,rejected,I do not recommend reading it
73ETNcq429OL,accepted,I was blown away by this paper
88RWMiq329IQ,accepted,It is well worth reading
72IIYhn130SO,accepted,It is well worth reading
18YJKvy198TV,accepted,It is well worth reading
40VISbj434NQ,rejected,I did not like it
33EHYla959NA,rejected,It was a waste of time
06RWTzd400BF,accepted,It is well worth reading
88BBRwt059GS,rejected,I do not recommend reading it
10PNWrs409VW,accepted,It is well worth reading
95QKJha331LZ,accepted,I was blown away by this paper
99BUWoj863YL,accepted,Perfection
75PDEnf227EE,accepted,It is well worth reading
33YBSwv658VN,accepted,I was blown away by this paper
56LCJkb610CP,accepted,Perfection
06BIHls326SS,accepted,I was blown away by this paper
31IDBkk529GT,accepted,It is well worth reading
46DJEmb985IO,accepted,I was blown away by this paper
92QIVxz834BO,accepted,Perfection
53KDLru840ZJ,accepted,I recommend reading it
55TSEmh723KH,rejected,I do not recommend reading it
96VEZrs712RN,accepted,Perfection
34JJOkc346ZA,accepted,A brilliantly researched piece of work
63TLUly729QT,accepted,It is well worth reading
85QDYdd710QE,accepted,It is well worth reading
96RRXbz998ZB,rejected,"The topic is dealt with superficially, I was expecting something more"
63DWGuh590RP,accepted,A brilliantly researched piece of work
84SVUqx139NZ,rejected,"The topic is dealt with superficially, I was expecting something more"
54MYWvc385NO,accepted,I was blown away by this paper
31EGRoa057CS,rejected,Awful
74EZUrg951AV,rejected,"The topic is dealt with superficially, I was expecting something more"
31JMIav754NH,accepted,It is well worth reading
62TVPwh253PH,accepted,Perfection
34TWOhu215VC,accepted,It is well worth reading
59FTFmg304ZO,accepted,I was blown away by this paper
78GJVpf531OC,rejected,I did not like it
10ENDhu323KT,accepted,Perfection
27AVSel996NP,accepted,I recommend reading it
52UMItc032SW,accepted,It is well worth reading
01LQNex146TK,accepted,I recommend reading it
26KMQbf622TU,accepted,I was blown away by this paper
97MFCim722LH,accepted,I recommend reading it
10HVCli543CO,accepted,It is well worth reading
48MWEeq983ZC,accepted,It is well worth reading
70VKAjk477GG,accepted,I recommend reading it
54EBEor801NO,accepted,Perfection
71QJNcj608BS,accepted,I recommend reading it
25MKQmz487KX,rejected,It was a waste of time
15RKXjw089YW,rejected,"The topic is dealt with superficially, I was expecting something more"
32DOFrq572XH,accepted,It is well worth reading
87DKUfs384XI,rejected,I do not recommend reading it
44XFHmq424PI,accepted,It is well worth reading
22FTBhi192NQ,accepted,A brilliantly researched piece of work
94CXJrt223OF,accepted,I was blown away by this paper
22ANEwy810TL,accepted,It is well worth reading
06LWXrm596DC,accepted,Perfection
76VCEhw377GM,accepted,It is well worth reading
81QYBrw241VI,accepted,Perfection
33RUTfo033MB,rejected,"The topic is dealt with superficially, I was expecting something more"
09SOEya248JJ,rejected,"The topic is dealt with superficially, I was expecting something more"
77DVZtl622OS,accepted,Perfection
13ZBQug347VH,accepted,I recommend reading it
39XUBce070XG,accepted,A brilliantly researched piece of work
97MKAus968LH,accepted,A brilliantly researched piece of work
10GTXpr166QK,accepted,I recommend reading it
43LJImw937AN,accepted,It is well worth reading
